NAME	S1	S3	S4
ENSG00000113657.13	7666.12546248723083409	2665.29649906485019528	140.32388447067046400
ENSG00000115380.20	18647.02952817075129133	17747.45566736261025653	1073.47459987883530630
ENSG00000115525.18	887.40669702837453769	626.48846550687858326	35.61650416699690425
ENSG00000115828.17	297.30566348095794638	77.73431061844581791	22.62162795467789778
ENSG00000115884.11	1072.59095426593512457	205.73680811817715153	46.38650962626000052
ENSG00000116690.12	996.25423541361783464	197.49829212476402063	39.54967028513179628
ENSG00000116774.12	9073.20196162710635690	5901.39163598416689638	1761.46041840999441774
ENSG00000117122.13	5234.86829111724546237	1993.11056774042799589	82.09982544425871254
ENSG00000117143.13	4941.40962511606630869	2902.23395811878845052	572.75986702018121832
ENSG00000117266.15	20.58852735998679861	32.25023629486469190	247.65089848536604222
ENSG00000117479.15	812.71547720294483952	454.26359019707587095	65.27150624677250335
ENSG00000117586.11	329.50821865070616923	80.68973421816056657	21.14888359515719785
ENSG00000117643.14	433.54383981356255617	409.58207389052580538	18.66183615564419540
ENSG00000118523.6	35222.76222647426766343	19708.53818844631314278	9854.76282588582762401
ENSG00000118729.11	11.50204810829219682	26.77727759616260883	681.50500100805606962
ENSG00000118849.10	578.30256528778227221	181.81014007068094429	26.73724900952765182
ENSG00000118898.16	651.15409564777655760	523.27335304462553722	40.49909871947254203
ENSG00000119514.7	359.34344551946492174	259.62637875058402415	21.89587059350799336
ENSG00000119630.14	105.96675775739728920	318.58531121954479204	1898.66244445977486066
ENSG00000120594.17	3887.64868556127930788	1792.78951338328056408	81.61545223693337903
ENSG00000121068.14	162.00281489555499093	215.32024588425798584	1620.29935894025948073
ENSG00000121858.11	669.99143242050354274	383.17468242988292104	93.42467626253525737
ENSG00000121898.13	1430.38956206850934905	606.69521792610203192	32.98177266400730190
ENSG00000122121.11	294.17005091770749914	223.72102826496691819	12.59763728901829793
ENSG00000122367.19	13.04085889688374778	28.02599866859279842	698.51414637039442823
ENSG00000122420.10	926.77218571894263732	375.21083027759095785	25.04709758779610951
ENSG00000122707.12	3284.57188012155802426	2050.65945570820849753	680.56983511300813916
ENSG00000122861.16	3509.99744660594114976	1978.94479930314037119	487.79382372294764991
ENSG00000122870.11	6932.42318796696963545	3140.64428283209963411	534.56538238019857090
ENSG00000122877.16	553.78401034843068373	476.18257319341375933	74.69028511505048584
ENSG00000123095.6	400.47586206630393235	258.74888944700808224	50.04677227978588405
ENSG00000123342.16	2331.57602168719995461	1368.09592786446046375	525.28226703928862662
ENSG00000123500.10	990.83807069431509262	42.05247307908349796	12.74669426992259780
ENSG00000123610.5	3044.46354487771623099	1788.04176511436912733	596.11327224628325894
ENSG00000124212.6	7328.82519034084543819	2430.00388322591197721	104.80083405318535483
ENSG00000124343.13	1277.23404027635933744	466.67249820893039214	29.10909418746975064
ENSG00000124491.15	172.18947991413500631	28.20358168124000997	6.92396087887907186
ENSG00000125675.18	288.89810925154199595	157.95837004882304200	24.25182212514499724
ENSG00000125730.16	23411.39878886793667334	17566.48925021228933474	291.60096395326445418
ENSG00000125810.10	13.96575830192909606	12.02508242711399866	160.33532518962300628
ENSG00000125895.5	11.11147097940550132	10.72306898379429896	134.87894639704450128
ENSG00000127083.7	813.17223547167463948	488.98937410819991101	10.95705918769889919
ENSG00000127951.7	1482.26132164969976657	804.93267158702769848	20.02434928724839125
ENSG00000128573.25	242.66075707247148330	187.52764723197796570	13.07973148139339870
ENSG00000128606.13	1674.58295984340406903	864.75403868634225546	179.20101396812447092
ENSG00000129009.13	17759.93671422043917119	8319.43876715367878205	2000.94756649996475062
