Mixture	S1	S3	S4	P-value	Correlation	RMSE
4033	0.34174326219217416	0.62551135335671471	0.03274538445111106	0.01000000000000001	0.67310433927018753	0.82098198927935251
4034	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.82138358857721339	0.57193271001238422
4027	0.01024552274495715	0.94037412364712536	0.04938035360791761	0.01000000000000001	0.66295524577084675	0.76744509049700083
4028	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.71024639277981783	0.72133848218880758
4112	0.09672198198450428	0.90327801801549568	0.00000000000000000	0.01000000000000001	0.86847121179424480	0.49744978168621928
4113	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.94088717970293168	0.34545491759173835
4116	0.05040387533465523	0.94959612466534482	0.00000000000000000	0.01000000000000001	0.75603649059263556	0.66861184302778798
4117	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.83015263014613527	0.55844538127872856
4214	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.86097740969673520	0.50820226774777766
4215	0.02999109060490131	0.97000890939509876	0.00000000000000000	0.01000000000000001	0.84077371974363091	0.54246660208947861
4315	0.16049362573542356	0.83950637426457653	0.00000000000000000	0.01000000000000001	0.79642224641141557	0.62455088747204557
4316	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.89515193903379375	0.44593048740385849
4340	0.39198033222956630	0.60801966777043370	0.00000000000000000	0.01000000000000001	0.72844487067668562	0.77373499439250226
4341	0.28945552650964451	0.71054447349035554	0.00000000000000000	0.01000000000000001	0.76436137386640013	0.69648074537543980
4344	0.28510963872558837	0.71489036127441163	0.00000000000000000	0.01000000000000001	0.75436939087808819	0.71005455714096821
4345	0.23283633156084113	0.76716366843915895	0.00000000000000000	0.01000000000000001	0.69883099408591953	0.77393711508417673
3532	0.58105669150546913	0.40423415997932755	0.01470914851520334	0.01000000000000001	0.64742527913834824	0.93426294490011319
3533	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.77849180961687647	0.63378096058912670
3536	0.10822723432309643	0.88839694745322562	0.00337581822367801	0.01000000000000001	0.61272668892161264	0.84872206511568449
3537	0.18203063119253213	0.81796936880746784	0.00000000000000000	0.01000000000000001	0.66405870093197583	0.80617611285144652
4299	0.66881342488286133	0.30508933637116875	0.02609723874596991	0.01000000000000001	0.75497780441873708	0.81285813878059709
4300	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.88773851006528381	0.46015532594670150
4722	0.16782488887825597	0.62076893035357583	0.21140618076816831	0.01000000000000001	0.83230236365756238	0.55381617602795752
4723	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.01000000000000001	0.78177729624011527	0.62925844211483550
