Mixture	S1	S3	S4	P-value	Correlation	RMSE
4033	0.78721753871676381	0.00000000000000000	0.21278246128323627	0.00000000000000000	0.85302390915619253	0.69377547599968592
4034	0.79906643537355115	0.00000000000000000	0.20093356462644876	0.00000000000000000	0.88098799975122732	0.65008047506510924
4027	0.67125797082377037	0.00000000000000000	0.32874202917622969	0.00000000000000000	0.83636861648554373	0.63562686482719122
4028	0.82681802559813022	0.00000000000000000	0.17318197440186989	0.00000000000000000	0.87372245772923107	0.68972165953235554
4112	0.71542459366546318	0.00000000000000000	0.28457540633453671	0.00000000000000000	0.88163291140865052	0.57939501465361554
4113	0.62549696177083691	0.00000000000000000	0.37450303822916325	0.00000000000000000	0.93452459601084581	0.39439278691314611
4116	0.79132296107264066	0.00000000000000000	0.20867703892735925	0.00000000000000000	0.87157536958061288	0.66190652044139309
4117	0.78453268463350612	0.00000000000000000	0.21546731536649394	0.00000000000000000	0.90430348845303443	0.58818660347105389
4214	0.65140540402363201	0.00000000000000000	0.34859459597636799	0.00000000000000000	0.88217002208127826	0.53419435432259144
4215	0.80133214157489996	0.00000000000000000	0.19866785842510010	0.00000000000000000	0.88978118203613277	0.63420155795784361
4315	0.66986967420001342	0.00000000000000000	0.33013032579998652	0.00000000000000000	0.86977837313677953	0.57133996578300172
4316	0.71661905949272531	0.00000000000000000	0.28338094050727469	0.00000000000000000	0.91959914015348088	0.49539429884365904
4340	0.80081443654201034	0.00000000000000000	0.19918556345798966	0.00000000000000000	0.85074319875359550	0.70981979322062094
4341	0.79584636740336467	0.00000000000000000	0.20415363259663533	0.00000000000000000	0.87957596623116052	0.65004297084966001
4344	0.75736510032252691	0.00000000000000000	0.24263489967747312	0.00000000000000000	0.84703816374870744	0.67987493988417369
4345	0.74551104226130238	0.00000000000000000	0.25448895773869756	0.00000000000000000	0.83072349033030890	0.69984923904794583
3532	0.83751144332044714	0.00000000000000000	0.16248855667955286	0.00000000000000000	0.84812334605391271	0.74765225522100542
3533	0.79013148364626706	0.00000000000000000	0.20986851635373291	0.00000000000000000	0.88819909836557942	0.62742154232157898
3536	0.74360588730924160	0.00000000000000000	0.25639411269075840	0.00000000000000000	0.83620049718193945	0.68857534900035411
3537	0.75265662874187456	0.00000000000000000	0.24734337125812547	0.00000000000000000	0.85460307725923890	0.66194355350348455
4299	0.78372522178342541	0.00000000000000000	0.21627477821657462	0.00000000000000000	0.86608348549558334	0.66599049294354995
4300	0.66075232876129641	0.00000000000000000	0.33924767123870364	0.00000000000000000	0.89889566438822466	0.50376583463874058
4722	0.52744260336044901	0.00000000000000000	0.47255739663955104	0.00000000000000000	0.81111918478452227	0.60566897012525556
4723	0.64066670549367977	0.00000000000000000	0.35933329450632012	0.00000000000000000	0.84801711326918316	0.59507421569620123
