genesymbols	S1	S3	S4
ENSG00000000003.14	984.08953746873885393	730.25415720797070662	271.35195628041060445
ENSG00000000005.6	17.60408373562719930	14.21755122511529734	17.60408373562719930
ENSG00000000419.12	812.00799647953101612	706.95876284220116759	523.56163239163618073
ENSG00000000457.14	260.63596494236207946	323.39705184600330767	180.63414190665446313
ENSG00000000460.17	100.56787651543621109	100.71062510187005046	52.16044700600155437
ENSG00000000938.13	22.85475000669330115	14.43391823407350216	22.85475000669330115
ENSG00000000971.15	8225.75215397457213840	5636.94222521272513404	1491.07867677105423354
ENSG00000001036.13	1630.97405411552972510	1551.52577252430023691	713.77104318376370884
ENSG00000001084.13	317.98203489737306882	271.24388789309205094	137.58001086689569092
ENSG00000001167.14	374.01872765578207236	431.79892113122502906	334.24089466675422955
ENSG00000001460.18	160.53739943794954570	101.12636264671201047	39.07574910150879077
ENSG00000001461.17	582.19391313202686433	602.75307280607478333	120.21992906629199638
ENSG00000001497.16	587.05792059209693434	874.49058535345739074	804.70368876662837465
ENSG00000001561.7	114.25176889149898329	43.27006876397379642	31.80591186777440882
ENSG00000001617.12	46.28888482785088598	41.19284614720931614	50.78544010158073263
ENSG00000001626.15	18.72724379243349091	18.35887523980089853	18.72724379243349091
ENSG00000001629.10	821.36402717747182578	1070.79494533954971303	513.84607750222755840
ENSG00000001630.17	1234.05987673787967651	1157.07259370420092637	931.12664603788903150
ENSG00000001631.15	623.91983196921728450	767.15310680066147597	410.19910866683096629
ENSG00000002016.17	273.45301675974582167	413.96315434869478622	318.37642469455664695
ENSG00000002330.13	357.67214588865863334	361.54901110743594472	367.27987963784966041
ENSG00000002549.12	1684.31003183049460858	1565.86412068528898089	1707.87135019002425906
ENSG00000002586.20	3463.52221524834567390	2600.39643818130753061	1443.86328617708022648
ENSG00000002586.20_PAR_Y	3495.52520841956356890	2620.65897518723022586	1376.12247550498432247
ENSG00000002587.10	26.63042467496229904	31.65246490479421126	30.43029334092100413
ENSG00000002745.13	27.79705660388400545	25.83183636191419552	27.79705660388400545
ENSG00000002746.15	33.80250303745474838	30.57700829176509671	25.38346804117450972
ENSG00000002822.15	161.36397293740645864	112.43300672239101345	117.11844267864840674
ENSG00000002834.18	2703.41495305820581052	3110.67623505091933112	4501.89023099934638594
ENSG00000002919.14	387.81416882259100021	405.69506894630592342	231.49033625378692136
ENSG00000002933.9	1248.70301714076049393	680.41439445548235199	60.39413256797454466
ENSG00000003056.8	1580.42660739187613217	1783.46596189534989207	1480.48306748510935904
ENSG00000003096.14	204.56055312454145678	247.97955166671803795	225.31216069682653824
ENSG00000003137.8	140.05848608779746201	132.58849915760799831	64.95177858073665789
ENSG00000003147.19	35.00854004432929401	21.94862677322769784	30.14705314917560131
ENSG00000003249.13	31.79691362443749370	27.53300081036890035	31.79691362443749370
ENSG00000003393.15	433.56615107900347539	456.76446463295866351	381.37150937659862393
ENSG00000003400.14	82.18802970554574472	55.85381743972948954	24.38978691843134783
ENSG00000003402.20	1790.68308001664945550	1681.81197105235060008	1362.05164155769489298
ENSG00000003436.16	3793.29241382382315351	4799.46080825450735574	4181.10227229876454658
ENSG00000003509.16	242.97341992253890908	414.31122877763795032	110.34211896867986979
ENSG00000003756.16	3123.76031118653463636	3212.33686727765143587	2958.91614229357037402
ENSG00000003987.14	27.18277441367530045	20.82573246101800635	17.79120575442440000
ENSG00000003989.17	159.20198578972798487	348.31965270423501124	640.19432858554750965
ENSG00000004059.11	1255.53232875225012322	1006.29970666480937780	1273.53973603821941651
ENSG00000004139.14	210.01061105523950800	178.42917864373100656	224.11182985152251490
ENSG00000004142.12	1011.40869691681507447	1064.80585761206975803	1202.94620054651454666
ENSG00000004399.12	625.84458501875133152	661.20843635209132572	1593.20995664156998828
ENSG00000004455.16	1556.02443246398888732	1701.02719276164930307	1526.16880343267939679
ENSG00000004468.13	29.07063700600165390	19.26757512795530758	18.39473551335889567
ENSG00000004478.8	617.31151979973674315	659.77047429262358946	831.96863343814038672
ENSG00000004487.16	1007.34430832961447777	1080.72633541179970962	854.11864639235591312
ENSG00000004534.15	3873.79989095432165414	4277.39870095372134529	3660.07083653923200472
ENSG00000004660.14	163.51676161524005693	151.23185296955804802	33.00706384395959958
ENSG00000004700.16	1564.71660075704926385	1135.11015860732914007	945.35048748136750874
ENSG00000004766.17	294.57081973492086036	451.19855654003589507	167.92626989207397514
ENSG00000004776.13	369.71675153014246007	376.24001289521288527	437.51257190099784111
ENSG00000004777.18	43.83632043673368628	55.20243975735810693	44.88112270369770584
ENSG00000004779.10	640.53987270572474699	1013.30360011770051187	903.73330327477151513
ENSG00000004799.8	2291.67836803972977577	1324.92428964215014275	1234.93602740926553452
ENSG00000004809.14	18.80135711606800442	15.47979483140710144	18.80135711606800442
ENSG00000004838.14	28.15000067586984756	21.42810317898839756	23.78838418567239898
