genesymbols	S1	S3	S4
ENSG00000000003.14	832.03167782050195456	725.61258505439275268	287.30108856921094684
ENSG00000000005.6	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000000419.12	698.89845150842381827	478.13669692489702356	448.02108494384242476
ENSG00000000457.14	252.51891192105904338	236.69601642412007436	278.02644955239679803
ENSG00000000460.17	109.51422319149948237	71.51298831886731477	29.06392216420874774
ENSG00000000938.13	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000000971.15	7961.31245595772816159	5616.19216476529072679	1339.29781813110503208
ENSG00000001036.13	1290.94811264874488188	787.98460271554517931	334.33275877514211061
ENSG00000001084.13	241.34534525977906583	161.52842294443101423	92.68184824803002186
ENSG00000001167.14	366.06159696404392889	284.22938177008410321	385.66297885885251162
ENSG00000001460.18	149.94107617100098651	65.78938095447118428	22.25718404899024705
ENSG00000001461.17	337.58403618106297017	314.11307967771966787	77.63542114744586797
ENSG00000001497.16	507.29871307895774635	691.30930384609598605	752.44808053308497620
ENSG00000001561.7	87.83738347107740196	35.38006385618339777	17.60766429754259121
ENSG00000001617.12	17.60766429754259121	17.60766429754259121	19.53220359594989475
ENSG00000001626.15	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000001629.10	826.31064512140278566	594.77470604430675394	463.19711813467603179
ENSG00000001630.17	992.74281572777772453	683.85472500132664209	616.37011180382728526
ENSG00000001631.15	593.72824239714418582	452.82265735266486217	399.69253902011394075
ENSG00000002016.17	255.52067669789602178	423.43163838836534296	315.98603899239765269
ENSG00000002330.13	250.75599756411043018	136.85652804947500272	241.31781130293748561
ENSG00000002549.12	1374.70417701185533588	1184.82770484586944804	1531.21205227971586282
ENSG00000002586.20	3633.36968920921390236	1720.46488018339982773	1435.48525080980562052
ENSG00000002586.20_PAR_Y	3620.77251367686767480	1680.15382220158153359	1383.55874566081047305
ENSG00000002587.10	27.39507501909875486	28.00409622040661262	29.49691998969534978
ENSG00000002745.13	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000002746.15	34.87114795917445065	17.60766429754259121	17.60766429754259121
ENSG00000002822.15	109.67183027532314554	35.33904728988409261	69.74982095931130743
ENSG00000002834.18	1821.44181240428406454	1693.94599641219929254	2839.99059954122640193
ENSG00000002919.14	354.77493623024992075	316.67232474182509350	150.16233864169694812
ENSG00000002933.9	1331.79599921574526888	1203.65852916593871669	98.11038025278622854
ENSG00000003056.8	1443.64192758465014776	1266.15676198732944613	1430.63529650936970938
ENSG00000003096.14	163.89837482443897443	253.08958059977106814	166.94625134130302513
ENSG00000003137.8	105.33155304605199376	91.96963411129128474	50.08220725919530025
ENSG00000003147.19	21.93631969040355045	21.20412268621300456	19.49496943518834513
ENSG00000003249.13	25.78137640998254909	17.60766429754259121	17.60766429754259121
ENSG00000003393.15	420.23198402137802532	260.97433019505308494	384.78951473530253224
ENSG00000003400.14	93.68026258292606201	41.03954701581362485	23.56046553908145214
ENSG00000003402.20	1301.48315809745031402	1730.19107589023974469	1481.76605121988109204
ENSG00000003436.16	3664.05733632850569848	5961.94657380811440817	4303.09639721622534125
ENSG00000003509.16	278.30418365860651875	233.55803195072900280	59.17994617576928817
ENSG00000003756.16	2548.48502524217428800	3447.79241453355280100	2888.85750081745845819
ENSG00000003987.14	23.90949268666530259	21.41484031844110447	19.87871577190544770
ENSG00000003989.17	184.74547473487240268	622.91467758467695148	1106.45122758428033194
ENSG00000004059.11	968.11609864261072289	735.65887764776562108	812.64410868939512511
ENSG00000004139.14	207.62331685109694490	94.77406754841223346	180.18203201233291111
ENSG00000004142.12	580.49853915608036914	468.51171204031584239	742.47735936106005283
ENSG00000004399.12	285.79378130908548883	195.91128283979310254	482.05864471474262700
ENSG00000004455.16	1510.83230138806584364	1239.06264295724031399	1490.03932913538915273
ENSG00000004468.13	26.40018511270900348	22.88297383993718981	17.60766429754259121
ENSG00000004478.8	297.99909129109892092	261.03513697933402682	617.60848848684179302
ENSG00000004487.16	816.14403249151291675	601.76304343888273252	708.58242357139124579
ENSG00000004534.15	4377.12673945091773930	7638.57246312335701077	4798.61273870715558587
ENSG00000004660.14	124.56425556099247842	91.70375748212087785	17.60766429754259121
ENSG00000004700.16	974.46593622755221986	683.95707216654909644	641.87104637333402479
ENSG00000004766.17	266.12139834548145245	285.23897919306284621	101.63323036343780359
ENSG00000004776.13	146.11771932943204888	105.99620744469505951	153.41747612299499792
ENSG00000004777.18	30.51256180738669244	36.29758852703898953	37.93122015239734424
ENSG00000004779.10	751.75573355730398362	560.78754637625763735	877.35219557953905678
ENSG00000004799.8	1880.97151666314994145	2792.09277472694839162	1920.00629464648955036
ENSG00000004809.14	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000004838.14	24.88266873068144847	17.60766429754259121	17.60766429754259121
ENSG00000004846.16	88.04678089966654397	29.75788593864728426	17.60766429754259121
ENSG00000004848.8	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000004864.13	308.13359030944855022	185.83781968277401120	303.37774200726653362
ENSG00000004866.20	645.90474834731321607	354.98292047642308944	399.86503458786387455
ENSG00000004897.12	1027.04147153755980071	676.40877125972610884	750.45095331326763244
ENSG00000004939.15	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000004948.15	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000004961.15	197.26465231743699746	122.20804449210604048	162.09834316141996169
ENSG00000004975.12	178.31763851870050530	163.99205034750795562	211.55763408685606919
ENSG00000005001.10	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000005007.12	242.20313038407743989	173.50522907306702791	177.25172602241445929
ENSG00000005020.13	1104.36542932418024066	973.39625100633907095	1043.61208172347028267
ENSG00000005022.6	2964.64524249878013507	4154.77257078121783707	6892.69322740135976346
ENSG00000005059.16	309.16200948186497044	88.52499896771921328	31.06914720353254467
ENSG00000005073.5	31.71644105873705399	17.60766429754259121	17.60766429754259121
ENSG00000005075.15	744.68051398257580331	687.16948605507604952	805.43394494822746310
ENSG00000005100.13	374.83986727301703468	256.21213742725495877	242.02601815405159869
ENSG00000005102.13	30.49332304674224758	17.60766429754259121	17.60766429754259121
ENSG00000005108.16	22.24398792568464955	17.60766429754259121	17.60766429754259121
ENSG00000005156.11	344.55329919775078906	229.00453704471695460	156.35870042462306628
ENSG00000005175.10	370.19739143149189431	213.10044922418597935	244.24952648924087839
ENSG00000005187.12	35.81645286126344274	33.13904655615639427	17.60766429754259121
ENSG00000005189.19	58.69819026145776775	30.35245891934150109	19.81499765344459973
ENSG00000005194.15	789.79068925083402064	663.80521323519644739	750.22413215983374357
ENSG00000005206.17	108.70681632331644551	70.24561989558496578	55.71504570801458556
ENSG00000005238.19	284.01512776957656570	123.02262226712298343	145.88905773043447311
ENSG00000005243.10	482.59815450395791459	202.35610150134999685	177.57334037844299246
ENSG00000005249.13	104.75654578041196885	83.89172061916129053	82.15241902493185933
ENSG00000005302.18	565.26687466468933962	330.57240370352974423	533.71887259253014690
ENSG00000005339.14	1003.54406643119875753	1267.86016308335069880	975.36648228988235587
ENSG00000005379.17	31.47749751836824572	37.60063703894440579	22.76234301565284568
ENSG00000005381.7	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000005421.8	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000005436.13	188.27017310425739538	150.16333388453207931	258.15823179322001124
ENSG00000005448.16	208.13746823013303811	162.70291093436199503	394.41787878216382524
ENSG00000005469.11	222.15845428033492226	169.18241961722395672	252.06679367389710933
ENSG00000005471.17	65.72341770262985960	24.40712796177830768	25.28150489507379461
ENSG00000005483.21	2235.26824146091530565	3317.19048777674288431	3502.81563288103097875
ENSG00000005486.17	812.74185182455687482	483.89648954051210694	782.28334931185850110
ENSG00000005513.10	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000005700.15	990.47038263389754320	818.84014342843022405	609.53940767043184223
ENSG00000005801.18	386.79471019617096772	363.98848851989015429	376.91908748714297417
ENSG00000005810.18	1480.64068394135006201	1852.83804462941998281	1412.94263632015008625
ENSG00000005812.11	633.59881129891664386	689.27743820661453356	751.49610547323231913
ENSG00000005844.17	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000005882.11	382.04552441418445596	320.04804690817991286	509.85965181773292443
ENSG00000005884.18	46.87234277485430312	157.00188547061694067	1074.42708811804482139
ENSG00000005889.15	1016.12785853692253113	907.15274615736700525	862.32070895215872497
ENSG00000005893.15	3953.25435127234459287	3181.49835312612049165	2180.60764783493959840
ENSG00000005961.18	25.69884751583234106	17.60766429754259121	17.60766429754259121
ENSG00000006007.12	975.06115038290806751	596.24882360188428265	764.66794297590581664
ENSG00000006015.17	178.55409579481209903	100.96844515390695562	70.32048938457347731
ENSG00000006016.11	65.59067424127658796	36.82469915596828258	26.60466530992264467
ENSG00000006025.12	96.67822682687624081	30.43079992307818671	60.33482082654914791
ENSG00000006042.12	2560.77129528767909505	1810.71029238571873066	996.22313179821605900
ENSG00000006047.13	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000006062.17	204.66994605757307113	102.77166788989592305	59.79197755238605794
ENSG00000006071.14	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000006118.14	42.98745475318165177	27.88604727660140981	29.87725453609061077
ENSG00000006125.18	1259.92848652234442852	542.51384125368895184	916.70030679299543408
ENSG00000006128.12	49.28800582079168890	17.60766429754259121	17.60766429754259121
ENSG00000006194.10	281.57083709039261521	276.69410128535821514	234.89367417556240980
ENSG00000006210.7	78.60112912369945093	72.76870920809817278	178.27688671907344542
ENSG00000006282.21	616.64711272936312980	481.29076561494508724	418.04367910651194506
ENSG00000006283.18	43.10655221190481257	24.40712796177830768	17.60766429754259121
ENSG00000006327.13	254.29927567765906815	110.77283623014695024	164.34500774100646936
ENSG00000006377.11	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000006432.15	17.60766429754259121	25.48006045927100516	17.60766429754259121
ENSG00000006451.8	1105.06220997765967695	457.76304185373692235	460.11527842661809018
ENSG00000006453.14	78.58548736078034835	34.54448784870349698	44.97381405349136685
ENSG00000006459.11	542.30624651242715117	311.13607453793179047	178.85305620620192713
ENSG00000006468.14	585.62830342715778897	158.30936216481111956	146.46412096256545965
ENSG00000006530.18	475.48483199749119876	594.81296598125197761	639.41226990981112976
ENSG00000006534.16	88.81588850992631023	31.44868164862240434	98.58217442199048719
ENSG00000006555.11	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000006576.16	578.80462812801351902	335.14357914936908855	251.34969521210089738
ENSG00000006606.8	90.67871065920793683	89.16254221073528186	88.64437752266761095
ENSG00000006607.14	691.57260913845789219	620.18884828295574607	915.20190759716876983
ENSG00000006625.18	686.79724680904610068	588.03161560522858053	496.85174711287504579
ENSG00000006634.8	154.96943387552903459	99.56558008330927123	161.15683093817398230
ENSG00000006638.11	53.81865129641148826	26.23091134439138727	49.74716406582160744
ENSG00000006652.14	1725.69763472320983055	1674.64289928551011144	1763.56458184319035354
ENSG00000006695.12	237.51546173391955108	223.64164106909885277	280.68445013179706393
ENSG00000006704.10	183.66983793846495132	66.98252145452508444	88.20191754426699049
ENSG00000006712.15	557.63984360604263202	473.57322200543586632	456.80912188188364098
ENSG00000006715.16	761.38103538371069590	635.66760785547887735	732.17662275503607816
ENSG00000006740.17	88.38285072417237132	152.05335981857501793	330.67276836467442536
ENSG00000006744.19	287.10025822781653915	233.65015372337012423	254.51087187246753274
ENSG00000006747.15	27.25146836265225048	118.95496134934703036	807.17170689268073147
ENSG00000006756.16	341.64442545100280313	385.82392682213924218	304.92767672872491858
ENSG00000006757.12	192.45411284186002376	149.36808533192490245	237.38421417498716437
ENSG00000006788.14	26.28022912963955093	17.60766429754259121	17.60766429754259121
ENSG00000006831.10	382.37049460177115634	285.66484174286091502	124.06269093622449873
ENSG00000006837.12	60.74865186870990641	57.41415170054050776	31.80860641169818592
ENSG00000007038.11	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007047.15	62.18191774369104508	44.68782998269988838	46.02804240742979403
ENSG00000007062.11	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007080.11	440.47155779691388489	234.16294100726383931	294.14212375786007669
ENSG00000007129.18	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007168.13	1411.55333783157016114	1325.42185567753949726	1064.61205659273514357
ENSG00000007171.17	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007174.18	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007202.15	494.43630756240600022	399.06573631034495975	341.68804412469455656
ENSG00000007237.18	1928.86824365344455146	1243.71132949144111990	30.74790942033364516
ENSG00000007255.10	125.77400234517597255	148.68586505029105638	167.66389102916949128
ENSG00000007264.15	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007312.12	17.60766429754259121	33.55195621573238896	34.53914168186035027
ENSG00000007314.12	17.60766429754259121	17.60766429754259121	22.83639969772199763
ENSG00000007341.19	247.76566428418357191	215.20434367597016490	231.04887623777150907
ENSG00000007350.17	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007372.23	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000007376.8	69.85273136561841056	62.69095678154356932	61.95139971652665878
ENSG00000007384.15	668.15976327316184324	568.00038065406943133	715.45589924143746430
ENSG00000007392.16	794.97565761213718361	817.89108701436157389	607.37567260705452554
ENSG00000007402.11	24.73895189850994925	21.41484031844110447	21.00803052245485247
ENSG00000007516.13	17.60766429754259121	17.60766429754259121	22.02922910593914452
ENSG00000007520.4	89.43144898921839570	55.79917170605597931	90.59727909809750201
ENSG00000007541.16	123.57801529251349848	77.47628635519299678	95.49701801639160692
ENSG00000007545.15	246.56687156387704363	192.93234387678606367	174.57922782054296817
ENSG00000007866.21	410.73079125687064561	243.13279976118107584	327.72497384628059081
ENSG00000007923.16	315.88904531419461819	258.01471264853086041	254.41323313363949410
ENSG00000007933.13	139.91047503984404443	181.09646245862907676	899.46273429199413840
ENSG00000007944.15	654.32622368168097182	1480.55610627671080692	1793.38898384874937619
ENSG00000007968.7	21.33841853194275018	17.60766429754259121	17.60766429754259121
ENSG00000008018.9	3699.16035156287489372	3753.15684075918716189	4463.21818264380908658
ENSG00000008056.14	27.46206530054575268	17.60766429754259121	33.34562523035904746
ENSG00000008083.14	209.18070289052192834	365.22523922550817588	380.51270037884859221
ENSG00000008086.11	267.02721849035560808	233.03139061414699995	603.40436287232319046
ENSG00000008118.10	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000008128.23	252.43202024154251717	212.02055904704894829	189.68670095493601480
ENSG00000008130.15	329.48438081925843335	229.16033842615487970	247.25896497021295772
ENSG00000008196.13	17.60766429754259121	17.60766429754259121	17.60766429754259121
ENSG00000008226.19	24.06859544664754935	22.51420882426950598	21.41950873359564866
ENSG00000008256.16	609.77163398187190069	260.79116190277312626	369.91554425409890428
ENSG00000008277.14	116.29169184847700080	62.45302449666129974	24.20573945004504779
ENSG00000008282.8	1911.70345489656574500	1884.75037139386131457	2352.47459359912954824
ENSG00000008283.16	770.76887741907864893	271.32045553545003713	204.81454031442984842
ENSG00000008294.21	1860.34538286874499136	1340.73888470001043061	931.41256992248816005
ENSG00000008300.17	24.92661970039989683	21.46139082562219969	20.11132085197409225
ENSG00000008311.15	1559.78277886193541235	2442.98208532258831838	1520.73511594006527048
ENSG00000008323.15	21.32990854398059355	17.60766429754259121	17.60766429754259121
ENSG00000008324.11	383.47815397665488035	523.20462028504016416	227.19503120404149854
ENSG00000008382.15	76.20894488707135395	57.13981940224558542	40.36540097552394002
ENSG00000008394.13	1977.98775210143912773	2401.29863389784168248	299.57237380252490766
ENSG00000008405.12	559.81056751823098239	305.65342697309097275	330.10046500243805667
ENSG00000008441.16	301.90040883109446668	260.48734123490004322	102.00699777641544586
